#DaVis 7.4.0 2D-vector 96 22 22 "" "[mm]" "" "[mm]" "displacement" "[mm]"
-14.985	18.798	0	-0
-13.519	18.798	0	-0
-12.053	18.798	0	-0
-10.587	18.798	0	-0
-9.1202	18.798	0	-0
-7.6539	18.798	0	-0
-6.1876	18.798	0	-0
-4.7213	18.798	0	-0
-3.255	18.798	0	-0
-1.7887	18.798	0	-0
-0.32241	18.798	-0.0020781	0.026421
1.1439	18.798	-0.0026547	0.036967
2.6102	18.798	0.13984	-0.54836
4.0765	18.798	-0.0045777	0.027094
5.5428	18.798	-0.0054758	0.027609
7.0091	18.798	-0.0068321	0.02002
8.4754	18.798	-0.0074624	0.026692
9.9417	18.798	-0.0080298	0.025628
11.408	18.798	0	-0
12.874	18.798	0	-0
14.341	18.798	0	-0
15.807	18.798	0	-0
-14.985	17.332	0	-0
-13.519	17.332	0	-0
-12.053	17.332	0	-0
-10.587	17.332	0	-0
-9.1202	17.332	0	-0
-7.6539	17.332	0	-0
-6.1876	17.332	0	-0
-4.7213	17.332	0	-0
-3.255	17.332	0	-0
-1.7887	17.332	-0.00073278	0.029873
-0.32241	17.332	-0.0019599	0.030763
1.1439	17.332	-0.0025152	0.030882
2.6102	17.332	-0.003303	0.030257
4.0765	17.332	-0.0038785	0.029523
5.5428	17.332	-0.0050944	0.030086
7.0091	17.332	-0.0058502	0.030044
8.4754	17.332	-0.0068392	0.030025
9.9417	17.332	-0.0073883	0.031401
11.408	17.332	0	-0
12.874	17.332	0	-0
14.341	17.332	0	-0
15.807	17.332	0	-0
-14.985	15.866	0	-0
-13.519	15.866	0	-0
-12.053	15.866	0	-0
-10.587	15.866	0	-0
-9.1202	15.866	0	-0
-7.6539	15.866	0	-0
-6.1876	15.866	0	-0
-4.7213	15.866	0	-0
-3.255	15.866	0	-0
-1.7887	15.866	-0.00035865	0.027042
-0.32241	15.866	-0.0013272	0.02832
1.1439	15.866	-0.0018403	0.028307
2.6102	15.866	-0.0023847	0.028078
4.0765	15.866	-0.003229	0.027633
5.5428	15.866	-0.0037695	0.027545
7.0091	15.866	-0.0043949	0.028117
8.4754	15.866	-0.0051989	0.028372
9.9417	15.866	-0.0059951	0.028708
11.408	15.866	0	-0
12.874	15.866	0	-0
14.341	15.866	0	-0
15.807	15.866	0	-0
-14.985	14.399	0	-0
-13.519	14.399	0	-0
-12.053	14.399	0	-0
-10.587	14.399	0	-0
-9.1202	14.399	0	-0
-7.6539	14.399	0	-0
-6.1876	14.399	0	-0
-4.7213	14.399	0	-0
-3.255	14.399	0	-0
-1.7887	14.399	0.00011248	0.025211
-0.32241	14.399	-0.00064494	0.02647
1.1439	14.399	-0.0014868	0.026002
2.6102	14.399	-0.0014829	0.025427
4.0765	14.399	-0.0019788	0.025737
5.5428	14.399	-0.0024812	0.025264
7.0091	14.399	-0.0030989	0.025301
8.4754	14.399	-0.0039007	0.026149
9.9417	14.399	-0.0048202	0.027131
11.408	14.399	0	-0
12.874	14.399	0	-0
14.341	14.399	0	-0
15.807	14.399	0	-0
-14.985	12.933	0	-0
-13.519	12.933	0	-0
-12.053	12.933	0	-0
-10.587	12.933	0	-0
-9.1202	12.933	0	-0
-7.6539	12.933	0	-0
-6.1876	12.933	0	-0
-4.7213	12.933	0	-0
-3.255	12.933	0	-0
-1.7887	12.933	0.00049913	0.023439
-0.32241	12.933	0.00053918	0.023647
1.1439	12.933	6.9789e-005	0.023162
2.6102	12.933	-0.0003753	0.0228
4.0765	12.933	-0.00081564	0.022951
5.5428	12.933	-0.0014371	0.022719
7.0091	12.933	-0.0018702	0.022799
8.4754	12.933	-0.0029172	0.022969
9.9417	12.933	-0.0039134	0.023192
11.408	12.933	0	-0
12.874	12.933	0	-0
14.341	12.933	0	-0
15.807	12.933	0	-0
-14.985	11.467	0	-0
-13.519	11.467	0	-0
-12.053	11.467	0	-0
-10.587	11.467	0	-0
-9.1202	11.467	0	-0
-7.6539	11.467	0	-0
-6.1876	11.467	0	-0
-4.7213	11.467	0	-0
-3.255	11.467	0	-0
-1.7887	11.467	0.0005843	0.021056
-0.32241	11.467	0.001834	0.02135
1.1439	11.467	0.0012619	0.021228
2.6102	11.467	0.000638	0.020267
4.0765	11.467	0.0001826	0.019536
5.5428	11.467	-0.00054264	0.019336
7.0091	11.467	-0.0012502	0.01945
8.4754	11.467	-0.0021929	0.019989
9.9417	11.467	-0.0032037	0.020203
11.408	11.467	0	-0
12.874	11.467	0	-0
14.341	11.467	0	-0
15.807	11.467	0	-0
-14.985	10	0	-0
-13.519	10	0	-0
-12.053	10	0	-0
-10.587	10	0	-0
-9.1202	10	0	-0
-7.6539	10	0	-0
-6.1876	10	0	-0
-4.7213	10	0	-0
-3.255	10	0	-0
-1.7887	10	0.00065421	0.019428
-0.32241	10	0.0028747	0.019187
1.1439	10	0.0019086	0.019447
2.6102	10	0.00094216	0.018373
4.0765	10	0.00044654	0.016891
5.5428	10	-2.6779e-005	0.016256
7.0091	10	-0.00079674	0.016095
8.4754	10	-0.0017913	0.016542
9.9417	10	-0.00265	0.017366
11.408	10	0	-0
12.874	10	0	-0
14.341	10	0	-0
15.807	10	0	-0
-14.985	8.534	0	-0
-13.519	8.534	0	-0
-12.053	8.534	0	-0
-10.587	8.534	0	-0
-9.1202	8.534	0	-0
-7.6539	8.534	0	-0
-6.1876	8.534	0	-0
-4.7213	8.534	0	-0
-3.255	8.534	0	-0
-1.7887	8.534	-0.0012411	0.016767
-0.32241	8.534	0.0026389	0.016638
1.1439	8.534	0.0021955	0.016785
2.6102	8.534	0.00078237	0.016016
4.0765	8.534	0.00012284	0.015029
5.5428	8.534	-0.00018614	0.013835
7.0091	8.534	-0.0007086	0.013283
8.4754	8.534	-0.0019841	0.013975
9.9417	8.534	-0.0028471	0.014615
11.408	8.534	0	-0
12.874	8.534	0	-0
14.341	8.534	0	-0
15.807	8.534	0	-0
-14.985	7.0677	0	-0
-13.519	7.0677	0	-0
-12.053	7.0677	0	-0
-10.587	7.0677	0	-0
-9.1202	7.0677	0	-0
-7.6539	7.0677	0	-0
-6.1876	7.0677	0	-0
-4.7213	7.0677	0	-0
-3.255	7.0677	0	-0
-1.7887	7.0677	-0.0024768	0.014215
-0.32241	7.0677	0.0025676	0.013676
1.1439	7.0677	0.0021516	0.013668
2.6102	7.0677	0.00073964	0.013186
4.0765	7.0677	-0.00077038	0.012904
5.5428	7.0677	-0.001036	0.0117
7.0091	7.0677	-0.0013473	0.010375
8.4754	7.0677	-0.0026356	0.010706
9.9417	7.0677	-0.0034332	0.011407
11.408	7.0677	0	-0
12.874	7.0677	0	-0
14.341	7.0677	0	-0
15.807	7.0677	0	-0
-14.985	5.6014	0	-0
-13.519	5.6014	0	-0
-12.053	5.6014	0	-0
-10.587	5.6014	0	-0
-9.1202	5.6014	0	-0
-7.6539	5.6014	0	-0
-6.1876	5.6014	0	-0
-4.7213	5.6014	0	-0
-3.255	5.6014	0	-0
-1.7887	5.6014	-0.0023839	0.011524
-0.32241	5.6014	0.0029944	0.010799
1.1439	5.6014	0.0032898	0.010109
2.6102	5.6014	0.00091919	0.0096214
4.0765	5.6014	-0.00049206	0.010189
5.5428	5.6014	-0.0014506	0.0088831
7.0091	5.6014	-0.0023794	0.0076942
8.4754	5.6014	-0.0031616	0.0074359
9.9417	5.6014	-0.0037214	0.0079963
11.408	5.6014	0	-0
12.874	5.6014	0	-0
14.341	5.6014	0	-0
15.807	5.6014	0	-0
-14.985	4.1351	0	-0
-13.519	4.1351	0	-0
-12.053	4.1351	0	-0
-10.587	4.1351	0	-0
-9.1202	4.1351	0	-0
-7.6539	4.1351	0	-0
-6.1876	4.1351	0	-0
-4.7213	4.1351	0	-0
-3.255	4.1351	0	-0
-1.7887	4.1351	-0.00036494	0.0078549
-0.32241	4.1351	0.0043801	0.0074302
1.1439	4.1351	0.0041191	0.0067835
2.6102	4.1351	0.0016744	0.0060614
4.0765	4.1351	0.00041839	0.0064397
5.5428	4.1351	-0.00095717	0.0051809
7.0091	4.1351	-0.0024346	0.0045386
8.4754	4.1351	-0.0033256	0.0043588
9.9417	4.1351	-0.0038917	0.0047289
11.408	4.1351	0	-0
12.874	4.1351	0	-0
14.341	4.1351	0	-0
15.807	4.1351	0	-0
-14.985	2.6688	0	-0
-13.519	2.6688	0	-0
-12.053	2.6688	0	-0
-10.587	2.6688	0	-0
-9.1202	2.6688	0	-0
-7.6539	2.6688	0	-0
-6.1876	2.6688	0	-0
-4.7213	2.6688	0	-0
-3.255	2.6688	0	-0
-1.7887	2.6688	0.00048069	0.005683
-0.32241	2.6688	0.0046266	0.0041998
1.1439	2.6688	0.0043331	0.00319
2.6102	2.6688	0.0026142	0.0027205
4.0765	2.6688	0.001511	0.0025761
5.5428	2.6688	-1.0307e-006	0.0021461
7.0091	2.6688	-0.0012345	0.001608
8.4754	2.6688	-0.0024004	0.0013084
9.9417	2.6688	-0.0031449	0.001307
11.408	2.6688	0	-0
12.874	2.6688	0	-0
14.341	2.6688	0	-0
15.807	2.6688	0	-0
-14.985	1.2025	0	-0
-13.519	1.2025	0	-0
-12.053	1.2025	0	-0
-10.587	1.2025	0	-0
-9.1202	1.2025	0	-0
-7.6539	1.2025	0	-0
